URL,Grade,Grade Accepted,Bank,Review,Product,Proxy Used,Status,Clear Conditions,Polite Employee,Availability,Convenience,City,Date
https://www.banki.ru/services/responses/bank/response/12623088,5,False,"Благодарю за быстро предоставленную выписку – отзыв о Совкомбанке от ""user-275023041319"" | Банки.ру",,Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Ростов-на-Дону,12.10.2025 20:08
https://www.banki.ru/services/responses/bank/response/12623089,0,False,"Хочу похвалить консультанта за его помощь – отзыв о Совкомбанке от ""user-733718452400"" | Банки.ру",Хочу похвалить оператора Ломакина Арсения за его консультатуцию по продукту Рефинансирование  Очень ...,Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Краснодар,12.10.2025 20:08
https://www.banki.ru/services/responses/bank/response/12623090,5,False,"Отзыв банку – отзыв о Альфа-Банке от ""user-360623041414"" | Банки.ру",Могу сказать то что Альфа-Банк это самый замечательный банк который я попробовала первый раз в авгус...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Санкт-Петербург,12.10.2025 20:09
https://www.banki.ru/services/responses/bank/response/12623091,0,False,"Консультация по сейвам – отзыв о Яндекс Банке от ""user-374712368701"" | Банки.ру","Добрый день, хочу выразить благодарность службе поддержки Яндекс банка в связи с помощью мне в обясн...",Отзывы о вкладах Яндекс Банка,False,good,3,3,3,3,Казань (Республика Татарстан),12.10.2025 20:10
https://www.banki.ru/services/responses/bank/response/12623092,5,False,"Отзыв о службе поддержки – отзыв о Яндекс Банке от ""b*******@mail.ru"" | Банки.ру",Служба поддержки по вопросам спилита оперативно среагировал и ответила на мой запрос в течении неско...,Отзывы о кредитных картах Яндекс Банка,False,good,3,3,3,3,Уфа,12.10.2025 20:10
https://www.banki.ru/services/responses/bank/response/12623093,0,False,,,,False,"Error:Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""div.lbb810226""}
  (Session info: chrome=141.0.7390.123); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x9cfe43+66515]
	GetHandleVerifier [0x0x9cfe84+66580]
	(No symbol) [0x0x7bdc48]
	(No symbol) [0x0x808704]
	(No symbol) [0x0x808aab]
	(No symbol) [0x0x84f482]
	(No symbol) [0x0x82b214]
	(No symbol) [0x0x84cba7]
	(No symbol) [0x0x82afc6]
	(No symbol) [0x0x7fc2ca]
	(No symbol) [0x0x7fd154]
	GetHandleVerifier [0x0xc27353+2521315]
	GetHandleVerifier [0x0xc222d3+2500707]
	GetHandleVerifier [0x0x9f7c94+229924]
	GetHandleVerifier [0x0x9e81f8+165768]
	GetHandleVerifier [0x0x9eecad+193085]
	GetHandleVerifier [0x0x9d8158+100072]
	GetHandleVerifier [0x0x9d82f0+100480]
	GetHandleVerifier [0x0x9c25aa+11066]
	BaseThreadInitThunk [0x0x7565fcc9+25]
	RtlGetAppContainerNamedObjectPath [0x0x76fb82ae+286]
	RtlGetAppContainerNamedObjectPath [0x0x76fb827e+238]
",0,0,0,0,,
https://www.banki.ru/services/responses/bank/response/12623094,0,False,"Вернули деньги – отзыв о Т-Банке от ""user-225523041419"" | Банки.ру","Я написала в чат поддержки с просьбой вернуть деньги, так как магазин их списал и отказался возвраща...",Отзывы о продуктах Т-Банка,False,good,3,3,3,3,Краснокаменск (Красноярский край),12.10.2025 20:10
https://www.banki.ru/services/responses/bank/response/12623095,5,False,"Банк супер – отзыв о Яндекс Банке от ""user-552315131794"" | Банки.ру","Решил сделать впервые электронную карту, был приятно удивлен, удобностью пользованием и кэшбэком. В ...",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Ижевск,12.10.2025 20:10
https://www.banki.ru/services/responses/bank/response/12623096,5,False,"Хорошие придожение – отзыв о НКО ЮМани от ""user-294323041413"" | Банки.ру",Очень хорошее приложение я буду всегда им пользоваться мне нравитсяададбмдрдрдабдабчьчбчьч мьсьсьсба...,Отзывы о дебетовых картах НКО ЮМани,False,good,3,3,3,3,Новосибирск,12.10.2025 20:11
https://www.banki.ru/services/responses/bank/response/12623097,5,False,Unknown,Здравствуйте хочу поблагодарить службу безопасности. Я как и многие клиенты столкнулся с мошенниками...,Отзывы о кредитных картах Альфа-Банка,False,good,3,3,3,3,Прокопьевск,12.10.2025 20:12
https://www.banki.ru/services/responses/bank/response/12623098,0,False,"Оперативное решение вопроса – отзыв о Банке Ozon от ""napmoc"" | Банки.ру",У меня возникло непониманимание по срокам и суммам обязательного платежа по кредитной карте. Я обрат...,Отзывы о кредитных картах Банка Ozon,False,good,3,3,3,3,Липецк (Липецкая область),12.10.2025 20:12
https://www.banki.ru/services/responses/bank/response/12623099,0,False,Unknown,,Отзывы о продуктах Камкомбанка,False,good,3,3,3,3,Москва,12.10.2025 20:13
https://www.banki.ru/services/responses/bank/response/12623100,1,False,"Ужасный банк! – отзыв о Сбербанке от ""puser-14116394849"" | Банки.ру","Ужасный банк! Никаких привилегий, унижают только так, за переводы между какую то комиссию дерут, за ...",Отзывы об ипотеке Сбербанка,False,good,1,1,1,1,Туймазы (Республика Башкортостан),12.10.2025 20:13
https://www.banki.ru/services/responses/bank/response/12623101,5,False,"Честный кэшбэк и быстрый возврат по карте Яндекс Банка – отзыв о Яндекс Банке от ""user-85767598117"" | Банки.ру","Недавно брал пылесос через Сплит платил через Яндекс Пей, привязанный к моей карте Яндекс Банка. Сна...",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Волгоград,12.10.2025 20:13
https://www.banki.ru/services/responses/bank/response/12623102,5,False,Unknown,17 августа переводил со своей карты Альфа‑Банка на карту друга в другом банке и получил блокировку к...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Красноярск (Красноярский край),12.10.2025 20:15
https://www.banki.ru/services/responses/bank/response/12623103,1,True,"Доставка дебетовой карты – отзыв о Т-Банке от ""user-864423041214"" | Банки.ру",,Отзывы о дебетовых картах Т-Банка,False,good,0,0,0,0,Москва,12.10.2025 20:16
https://www.banki.ru/services/responses/bank/response/12623104,0,False,,,,False,"Error:Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""div.lbb810226""}
  (Session info: chrome=141.0.7390.123); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x9cfe43+66515]
	GetHandleVerifier [0x0x9cfe84+66580]
	(No symbol) [0x0x7bdc48]
	(No symbol) [0x0x808704]
	(No symbol) [0x0x808aab]
	(No symbol) [0x0x84f482]
	(No symbol) [0x0x82b214]
	(No symbol) [0x0x84cba7]
	(No symbol) [0x0x82afc6]
	(No symbol) [0x0x7fc2ca]
	(No symbol) [0x0x7fd154]
	GetHandleVerifier [0x0xc27353+2521315]
	GetHandleVerifier [0x0xc222d3+2500707]
	GetHandleVerifier [0x0x9f7c94+229924]
	GetHandleVerifier [0x0x9e81f8+165768]
	GetHandleVerifier [0x0x9eecad+193085]
	GetHandleVerifier [0x0x9d8158+100072]
	GetHandleVerifier [0x0x9d82f0+100480]
	GetHandleVerifier [0x0x9c25aa+11066]
	BaseThreadInitThunk [0x0x7565fcc9+25]
	RtlGetAppContainerNamedObjectPath [0x0x76fb82ae+286]
	RtlGetAppContainerNamedObjectPath [0x0x76fb827e+238]
",0,0,0,0,,
https://www.banki.ru/services/responses/bank/response/12623105,5,False,"Приложение – отзыв о Альфа-Банке от ""user-568323041460"" | Банки.ру","Приложение более чем идеальное, есть проблема-написал в чат поддержки они тебе отвечают в считанные ...",Отзывы о вкладах Альфа-Банка,False,good,3,3,3,3,Чайковский (Пермский край),12.10.2025 20:16
https://www.banki.ru/services/responses/bank/response/12623106,0,False,"Консультант онлайн-чата быстро сориентировала по условиям моего накопительного счета – отзыв о Банке Ozon от ""usanoval"" | Банки.ру","24.03.2025 года в 11:35 написала в онлайн-чат банка Ozon. Интересовало, потеряю ли проценты за отчёт...",Отзывы о вкладах Банка Ozon,False,good,3,3,3,3,Красногорск (Москва и область),12.10.2025 20:17
https://www.banki.ru/services/responses/bank/response/12623107,0,False,"Банкомат съел деньги, на счёт не зачислены – отзыв о Ренессанс Банке от ""user-425921373042"" | Банки.ру","Заявление заполнил, ситуацию описал, но дублирую : в субботу 27.09.2025, примерно в 10.50 утра, в от...",Отзывы о дебетовых картах Ренессанс Банка,False,good,3,3,3,3,Москва,12.10.2025 20:17
https://www.banki.ru/services/responses/bank/response/12623108,5,False,Unknown,Хочу выразить огромную благодарность Россельхозбанку за классное обслуживание. Я часто обращаюсь в б...,Отзывы о вкладах Россельхозбанка,False,good,3,3,3,3,Калуга,12.10.2025 20:18
https://www.banki.ru/services/responses/bank/response/12623109,0,False,"Кэшбэк – отзыв о Альфа-Банке от ""user-327323041402"" | Банки.ру","13.10.25 Недавно стало интересно как получать больше кэшбэков, обратился за этим вопросом к боту в п...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Красноярск (Красноярский край),12.10.2025 20:19
https://www.banki.ru/services/responses/bank/response/12623110,0,False,"Обращение в Озон банк – отзыв о Банке Ozon от ""user-674223041397"" | Банки.ру",,Отзывы о вкладах Банка Ozon,False,good,2,3,3,3,Москва,12.10.2025 20:20
https://www.banki.ru/services/responses/bank/response/12623111,5,False,"Спасибо Артёму 42 – отзыв о ВТБ от ""user-385923041485"" | Банки.ру","Очень помог, спасибо большое, сутки не мог денежные средства вам снять, куча звонков, куча операторо...",Отзывы о продуктах ВТБ,False,good,3,3,3,3,Кемерово,12.10.2025 20:20
https://www.banki.ru/services/responses/bank/response/12623112,5,False,"Консультация по кредитной карте – отзыв о Совкомбанке от ""user-190922110846"" | Банки.ру",Добрый вечер! Обратился в чате приложения Совкомбанка в 19.48 12.10.2025 за помощью по конкретной си...,Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Ростов-на-Дону (Ростовская область),12.10.2025 20:21
https://www.banki.ru/services/responses/bank/response/12623113,5,False,"Быстрое обслуживание – отзыв о Камкомбанке от ""user-877723041484"" | Банки.ру","никогда ранее не обращалась в камкомбанк  отличный сервис , рекомендую  обрадилась для обмена наличн...",Отзывы о продуктах Камкомбанка,False,good,3,3,3,3,Москва,12.10.2025 20:21
https://www.banki.ru/services/responses/bank/response/12623114,0,False,"Уточнение информации – отзыв о Совкомбанке от ""user-494513594779"" | Банки.ру",Обратился в чат СОВКОМБАНК через мобильное приложение для уточнения информации по необходимой суммы ...,Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Бузулук (Оренбургская область),12.10.2025 20:22
https://www.banki.ru/services/responses/bank/response/12623115,5,False,"У меня вопрос по кредиту? – отзыв о Совкомбанке от ""user-923623041464"" | Банки.ру",,Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Ростов-на-Дону (Ростовская область),12.10.2025 20:22
https://www.banki.ru/services/responses/bank/response/12623116,5,False,Unknown,"Огромное спасибо за консультацию, решение любых вопросов! Всё достаточно понятно и легко, в любое вр...",Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Астрахань,12.10.2025 20:22
https://www.banki.ru/services/responses/bank/response/12623117,5,False,"Несколько лет пользуюсь кредитной картой, пока все хорошо – отзыв о Т-Банке от ""user-75048349927"" | Банки.ру",Пользуюсь этим банком уже несколько лет и очень довольна!Особенно радует возможность переводить заём...,Отзывы о кредитных картах Т-Банка,False,good,2,3,3,3,Тюмень,12.10.2025 20:23
https://www.banki.ru/services/responses/bank/response/12623118,5,False,"Оформление дебетовой карты – отзыв о Альфа-Банке от ""user-688821579024"" | Банки.ру","Добрый день! Меня зовут Елизавета, 9 апреля 2025 года обратилась в Альфа Банк для оформления своей п...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Нижний Тагил,12.10.2025 20:23
https://www.banki.ru/services/responses/bank/response/12623119,0,False,"Снятие наличных с кредитной карты – отзыв о Альфа-Банке от ""user-131623041519"" | Банки.ру","Обращался 2 октября в отделение банка на ул. Молодогвардейцев 32А, по вопросу снятия наличных с кред...",Отзывы о кредитных картах Альфа-Банка,False,good,3,3,3,3,Челябинск (Челябинская область),12.10.2025 20:25
https://www.banki.ru/services/responses/bank/response/12623120,0,False,"Не говорят как именно разблокировать карту – отзыв о Газпромбанке от ""user-401923041406"" | Банки.ру",Газпромбанк заблокировал мою карту из-за подозрений в мошенничестве. Я вхожу в состав родкомитета кл...,Отзывы о дебетовых картах Газпромбанка,False,good,1,2,1,1,Новосибирск (Новосибирская область),12.10.2025 20:25
https://www.banki.ru/services/responses/bank/response/12623121,0,False,"Помогли с вопросом по активации карты – отзыв о Альфа-Банке от ""user-714223041517"" | Банки.ру","6 сентября я делал оплату с карты,за что по акции альфа банка должны были начисляться денежные средс...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Астрахань (Астраханская область),12.10.2025 20:25
https://www.banki.ru/services/responses/bank/response/12623122,5,False,"комисия – отзыв о Альфа-Банке от ""user-892823041472"" | Банки.ру",я запрашивал баланс в другом банке и у меня сняли камисиюб но я не знал об этом написал в подержку А...,Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Ярославль,12.10.2025 20:26
https://www.banki.ru/services/responses/bank/response/12623123,0,False,"Решение проблемы – отзыв о Совкомбанке от ""user-750723041524"" | Банки.ру",Хочу поблагодарить Совком банк за положительное решение в ответ на моё обращение. Я неправильно посч...,Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Томск (Томская область),12.10.2025 20:26
https://www.banki.ru/services/responses/bank/response/12623124,5,False,"Рассрочка – отзыв о Банке Ozon от ""user-189917404033"" | Банки.ру","Спасибо за быстрый ответ и очень всё хорошо объяснили и доступно разяснили мне, буду вас советовать ...",Отзывы о кредитных картах Банка Ozon,False,good,3,3,3,3,Ижевск,12.10.2025 20:26
https://www.banki.ru/services/responses/bank/response/12623125,3,True,"Проблема с автопополнением карты – отзыв о Яндекс Банке от ""user-605122929367"" | Банки.ру","Подключила в Яндекс банке услугу ""Автопополнение"" с Сейва, т.е. на счете, привязанном к карте может ...",Отзывы о дебетовых картах Яндекс Банка,False,good,2,2,1,3,Новоуральск (Свердловская область),12.10.2025 20:26
https://www.banki.ru/services/responses/bank/response/12623126,0,False,Unknown,"Алена С-ва подробно мне объяснила, почему рассчитанная мною сумма процентов по вкладу отличается от ...",Отзывы о вкладах Совкомбанка,False,good,3,3,3,3,Майкоп (Республика Адыгея),12.10.2025 20:27
https://www.banki.ru/services/responses/bank/response/12623127,0,False,"Карта для друга – отзыв о Альфа-Банке от ""user-938223041454"" | Банки.ру","Добрый вечер. Я посоветовала карту подруге. Долго уговаривала, объясняла, чем хороша Альфа-карта. Он...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Курчатов (Курская область),12.10.2025 20:27
https://www.banki.ru/services/responses/bank/response/12623128,5,False,"Благодарность – отзыв о Совкомбанке от ""user-727712324020"" | Банки.ру","Хочу поблагодарить за оперативность и четкость. Очень приятно, когда оператор не по шаблону, а реаль...",Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Дмитров,12.10.2025 20:27
https://www.banki.ru/services/responses/bank/response/12623129,0,False,"Альфа банк заблокировал меня за то, что я совершила покупку в магазине – отзыв о Альфа-Банке от ""user-85527309577"" | Банки.ру",12.10.2025 Альфа банк необоснованно заблокировал меня за то что я пыталась совершить покупку в золот...,Отзывы о дебетовых картах Альфа-Банка,False,good,1,1,1,1,Москва,12.10.2025 20:27
https://www.banki.ru/services/responses/bank/response/12623130,5,False,"Возврат задолженности – отзыв о Совкомбанке от ""user-239315394371"" | Банки.ру","Добрый вечер, хотел бы похвалить специалиста Анну за помощь в решении вопроса, связанного с возникше...",Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Балаково,12.10.2025 20:28
https://www.banki.ru/services/responses/bank/response/12623131,0,False,"Решение вопроса с рассрочкой – отзыв о Совкомбанке от ""user-595222653356"" | Банки.ру",12 октября 2025 года в 21.45 часов обратился в чат банка в мобильном приложении по поводу возникшей ...,Отзывы о кредитах Совкомбанка,False,good,3,3,3,3,Уфа (Республика Башкортостан),12.10.2025 20:29
https://www.banki.ru/services/responses/bank/response/12623132,1,False,"Недостоверная информация, полученная по телефону – отзыв о МТС Банке от ""user-641618200829"" | Банки.ру",,Отзывы о кредитных картах МТС Банка,False,good,1,2,1,1,Москва,12.10.2025 20:29
https://www.banki.ru/services/responses/bank/response/12623133,5,False,"Альфа-тревел – отзыв о Альфа-Банке от ""kmc82"" | Банки.ру","Задумал как-то прикупить авиабилеты, подобрал нужный перелет в агрегаторе, и вдруг вспомнил, что вид...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Санкт-Петербург,12.10.2025 20:31
https://www.banki.ru/services/responses/bank/response/12623134,5,False,"Открытие брокерского счёта – отзыв о Альфа-Банке от ""user-320823041538"" | Банки.ру","Хотела открыть свой первый брокерский счет, еще и увидела акцию на билборде в городе. Хорошо что все...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Муравленко,12.10.2025 20:31
https://www.banki.ru/services/responses/bank/response/12623135,0,False,"Возврат денег – отзыв о Т-Банке от ""user-295723041567"" | Банки.ру","Сотрудник Элина быстро решила мой вопрос. Перевела деньги по ошибке, не знала как самой решить этот ...",Отзывы о дебетовых картах Т-Банка,False,good,3,3,3,3,Новосибирск (Новосибирская область),12.10.2025 20:33
https://www.banki.ru/services/responses/bank/response/12623136,0,False,"Обмен валюты – отзыв о Камкомбанке от ""user-419723041536"" | Банки.ру",Отличное обслуживание и лучший обменный курс. Был в отделении в СПб на Ярослава Гашека 5. Очередей н...,Отзывы о продуктах Камкомбанка,False,good,3,3,3,3,Санкт-Петербург,12.10.2025 20:34
https://www.banki.ru/services/responses/bank/response/12623137,0,False,"Быстро помогли, когда немного запуталась – отзыв о Банке Ozon от ""user-79459849939"" | Банки.ру","Держу деньги на накопительном счете в Озон Банке, и запуталась с начислением процентов и расчетным п...",Отзывы о вкладах Банка Ozon,False,good,3,3,3,3,Калининград,12.10.2025 20:35
https://www.banki.ru/services/responses/bank/response/12623138,5,False,"Подбор товара – отзыв о Совкомбанке от ""user-411018134748"" | Банки.ру",,Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Москва,12.10.2025 20:35
https://www.banki.ru/services/responses/bank/response/12623139,0,False,"ВТБ мобайл – отзыв о ВТБ от ""airatr"" | Банки.ру",Не хотел писать негативный отзыв. Но придётся. Может этот отзыв решит вопрос.В начале сентября закры...,Отзывы о продуктах ВТБ,False,good,3,2,2,2,Москва,12.10.2025 20:35
https://www.banki.ru/services/responses/bank/response/12623140,0,False,"Начисление кэшбэка – отзыв о Яндекс Банке от ""user-64619109252"" | Банки.ру",Часто в Яндекс пэй попадает хороший кэшбэк. в марте у меня был кэшбэк на кафе и рестораны 7 проценто...,Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Смоленка,12.10.2025 20:35
https://www.banki.ru/services/responses/bank/response/12623141,0,False,"Блокировка карты – отзыв о Альфа-Банке от ""user-580620394156"" | Банки.ру",26 июля 2025г в 19:26 позвонила в контактный центр по телефону горячей линии. Был сомнительный перев...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Саратов (Саратовская область),12.10.2025 20:36
https://www.banki.ru/services/responses/bank/response/12623142,0,False,"Отзыв о качестве оказания услуг по валютным операциям – отзыв о Камкомбанке от ""user-317723041575"" | Банки.ру","Менял валюту в данном банке. самый лучший курс по Москве, удобный сайт. отследил курс, связался с уд...",Отзывы о продуктах Камкомбанка,False,good,3,3,3,3,Москва,12.10.2025 20:37
https://www.banki.ru/services/responses/bank/response/12623143,5,False,"Быстро, и всё понятно – отзыв о Банке Ozon от ""user-185912220533"" | Банки.ру",Приятно удивлён оперативностью в решении проблем чатом Озон Банка. Оказалось что было подключено авт...,Отзывы о дебетовых картах Банка Ozon,False,good,3,3,3,3,Элиста,12.10.2025 20:38
https://www.banki.ru/services/responses/bank/response/12623144,0,False,,,,False,"Error:Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""div.lbb810226""}
  (Session info: chrome=141.0.7390.123); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x9cfe43+66515]
	GetHandleVerifier [0x0x9cfe84+66580]
	(No symbol) [0x0x7bdc48]
	(No symbol) [0x0x808704]
	(No symbol) [0x0x808aab]
	(No symbol) [0x0x84f482]
	(No symbol) [0x0x82b214]
	(No symbol) [0x0x84cba7]
	(No symbol) [0x0x82afc6]
	(No symbol) [0x0x7fc2ca]
	(No symbol) [0x0x7fd154]
	GetHandleVerifier [0x0xc27353+2521315]
	GetHandleVerifier [0x0xc222d3+2500707]
	GetHandleVerifier [0x0x9f7c94+229924]
	GetHandleVerifier [0x0x9e81f8+165768]
	GetHandleVerifier [0x0x9eecad+193085]
	GetHandleVerifier [0x0x9d8158+100072]
	GetHandleVerifier [0x0x9d82f0+100480]
	GetHandleVerifier [0x0x9c25aa+11066]
	BaseThreadInitThunk [0x0x7565fcc9+25]
	RtlGetAppContainerNamedObjectPath [0x0x76fb82ae+286]
	RtlGetAppContainerNamedObjectPath [0x0x76fb827e+238]
",0,0,0,0,,
https://www.banki.ru/services/responses/bank/response/12623145,0,False,"Обратилась в поддержку для оспаривания списания – отзыв о Т-Банке от ""user-230123041593"" | Банки.ру",Обратилась в чат поддержки в 20:10 12.10.2025. с проблемой списания денег без оказания услуг. А имен...,Отзывы о дебетовых картах Т-Банка,False,good,3,3,3,3,Москва,12.10.2025 20:39
https://www.banki.ru/services/responses/bank/response/12623146,5,False,Unknown,"Обратилась в офис Альфа банка по адресу Саратов, ул.Московская, 66 за консультацией по открытию ИП, ...",Отзывы о вкладах Альфа-Банка,False,good,3,3,3,3,Саратов,12.10.2025 20:40
https://www.banki.ru/services/responses/bank/response/12623147,5,False,Unknown,Хочу ввыразить благодарность сотруднику поддержки Альфа-Банка Софье. У меня возник вопрос о стоимост...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Псков,12.10.2025 20:40
https://www.banki.ru/services/responses/bank/response/12623148,5,False,"Отзыв Яндекс-банк – отзыв о Яндекс Банке от ""user-311216912054"" | Банки.ру","Приветствую всех читающих) Ну, что могу сказать: практически на любой вопрос, кроме самых заковырист...",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Екатеринбург,12.10.2025 20:42
https://www.banki.ru/services/responses/bank/response/12623149,5,False,"Что мне понравилось за месяц использования карты альфа банка – отзыв о Альфа-Банке от ""user-374423041604"" | Банки.ру",Я стал клиентом альфа банка около месяца назад. Я оформил бесплатную альфа карту с кэшбэком по рефер...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Челябинск,12.10.2025 20:42
https://www.banki.ru/services/responses/bank/response/12623150,0,False,"Комиссия за Альфа-Смарт – отзыв о Альфа-Банке от ""user-368913443862"" | Банки.ру","Добрый день, списали деньги ( комиссию) за подписку Альфа - Смарт, хотя я ее до этого отключала уже....",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Нижний Новгород (Нижегородская область),12.10.2025 20:42
https://www.banki.ru/services/responses/bank/response/12623151,5,False,"Помощь в восстановлении мобильного интернета – отзыв о Альфа-Банке от ""user-889423041608"" | Банки.ру","Оформил сим карту Альфа-мобайл, получил, активировал, но пользоваться пока не стал, т. к. не закончи...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Новосибирск,12.10.2025 20:42
https://www.banki.ru/services/responses/bank/response/12623152,0,False,"Списание и возврат кешбэка – отзыв о Банке Ozon от ""user-668513938144"" | Банки.ру",08 октября 2025г обратилась в чат банка с вопросом об ошибочном списании моих баллов. Попросила разо...,Отзывы о дебетовых картах Банка Ozon,False,good,3,3,3,3,Ижевск (Удмуртская Республика),12.10.2025 20:43
https://www.banki.ru/services/responses/bank/response/12623153,5,False,Unknown,"30 августа я хотел перевести себе на вб банк деньги, и вроде как даже перевёл. Но вот незадача — ден...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Темрюк,12.10.2025 20:45
https://www.banki.ru/services/responses/bank/response/12623154,5,False,Unknown,12 октября 2025г в 18:20 обратился в чат мобильного приложения Совкомбанка с вопросом о том что поис...,Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,2,Новочебоксарск (Чувашская Республика),12.10.2025 20:46
https://www.banki.ru/services/responses/bank/response/12623155,0,False,"Обслуживание – отзыв о Совкомбанке от ""user-728322465642"" | Банки.ру","Менеджер Алина С-ва , быстро помогла решить вопрос со сменой номера телефона в чате , быстро изменил...",Отзывы о дебетовых картах Совкомбанка,False,good,3,3,3,3,Ростов-на-Дону (Ростовская область),12.10.2025 20:47
https://www.banki.ru/services/responses/bank/response/12623156,0,False,"Помощь – отзыв о Альфа-Банке от ""user-112723032447"" | Банки.ру","6 октября 2025 года сняли 99 рублей за уведомления банка, видимо подключали когда забирал карту,сам ...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Чебоксары (Чувашская Республика),12.10.2025 20:48
https://www.banki.ru/services/responses/bank/response/12623157,5,False,"Очень удобное приложение – отзыв о Альфа-Банке от ""user-636323041639"" | Банки.ру","Хочу начать что пользуюсь банком уже почти год и не разу он меня не подвел, максимально удобно им по...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Пенза,12.10.2025 20:48
https://www.banki.ru/services/responses/bank/response/12623158,5,False,"Кешбек супер – отзыв о Яндекс Банке от ""user-912323041615"" | Банки.ру","Пользуюсь банком уже около полугода, очень доволен. Часто оплачиваю покупки картой, кешбек начисляет...",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Барнаул,12.10.2025 20:48
https://www.banki.ru/services/responses/bank/response/12623159,2,True,"Реферальная программа для галочки. Мол, у нас тоже есть – отзыв о ПСБ от ""user-116323041655"" | Банки.ру",Реферальная программа- очень уже мудрёная по сравнению с другими банками . Действительно находится т...,Отзывы о дебетовых картах ПСБ,False,good,1,2,0,0,Челябинск (Челябинская область),12.10.2025 20:49
https://www.banki.ru/services/responses/bank/response/12623160,0,False,,,,False,"Error:Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""div.lbb810226""}
  (Session info: chrome=141.0.7390.123); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x9cfe43+66515]
	GetHandleVerifier [0x0x9cfe84+66580]
	(No symbol) [0x0x7bdc48]
	(No symbol) [0x0x808704]
	(No symbol) [0x0x808aab]
	(No symbol) [0x0x84f482]
	(No symbol) [0x0x82b214]
	(No symbol) [0x0x84cba7]
	(No symbol) [0x0x82afc6]
	(No symbol) [0x0x7fc2ca]
	(No symbol) [0x0x7fd154]
	GetHandleVerifier [0x0xc27353+2521315]
	GetHandleVerifier [0x0xc222d3+2500707]
	GetHandleVerifier [0x0x9f7c94+229924]
	GetHandleVerifier [0x0x9e81f8+165768]
	GetHandleVerifier [0x0x9eecad+193085]
	GetHandleVerifier [0x0x9d8158+100072]
	GetHandleVerifier [0x0x9d82f0+100480]
	GetHandleVerifier [0x0x9c25aa+11066]
	BaseThreadInitThunk [0x0x7565fcc9+25]
	RtlGetAppContainerNamedObjectPath [0x0x76fb82ae+286]
	RtlGetAppContainerNamedObjectPath [0x0x76fb827e+238]
",0,0,0,0,,
https://www.banki.ru/services/responses/bank/response/12623161,5,False,"Лучший банк – отзыв о Альфа-Банке от ""user-173613242205"" | Банки.ру","Хотел бы поблагодарить всю команду Альфа банка ! всегда готовы прийти на помощь , использую не тольк...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Москва,12.10.2025 20:52
